date,station,dchl,cchl,ddo,do,dspm,cspm,ext,sal,tem,no2,no32,nh,po4,dSi,chl_merge,spm_merge,do_merge,din
1971-09-14,3,NA,NA,7.8,NA,NA,NA,NA,0.6,22.4,NA,3.1,NA,1.3,217,NA,NA,7.8,NA
1971-09-14,6,NA,NA,7.1,NA,NA,NA,NA,4,22,NA,8.7,NA,2.3,173,NA,NA,7.1,NA
1971-09-14,9,NA,NA,7,NA,NA,NA,NA,11.7,21,NA,11.9,NA,1.1,137,NA,NA,7,NA
1971-09-14,13,NA,NA,7.7,NA,NA,NA,NA,21.2,20,NA,13.9,NA,2.2,90,NA,NA,7.7,NA
1971-09-14,15,NA,NA,8.1,NA,NA,NA,NA,20,20,NA,14.8,NA,2.1,96,NA,NA,8.1,NA
1971-09-17,21,NA,NA,6.75,NA,10,NA,NA,27.35,18,NA,15.350000000000001,NA,4.7,70.5,NA,10,6.75,NA
1971-09-17,22,NA,NA,6.6,NA,NA,NA,NA,NA,18.5,NA,NA,NA,NA,NA,NA,NA,6.6,NA
1971-09-17,24,NA,NA,6.55,NA,12,NA,NA,NA,21,NA,18.299999999999997,NA,6.800000000000001,91,NA,12,6.55,NA
1971-09-17,27,NA,NA,7.3,NA,11,NA,NA,29.1,21,NA,16.3,NA,7.3,90.5,NA,11,7.3,NA
1971-09-17,30,NA,NA,5.95,NA,NA,NA,NA,29.1,22.5,NA,29.75,NA,14.8,119.5,NA,NA,5.95,NA
1971-09-17,32,NA,NA,6.300000000000001,NA,7,NA,NA,28.85,23.25,NA,34.900000000000006,NA,18.1,128.5,NA,7,6.300000000000001,NA
1971-09-17,34,NA,NA,6,NA,NA,NA,NA,28.5,23.5,NA,37.2,NA,20.9,134,NA,NA,6,NA
1971-09-17,36,NA,NA,5.199999999999999,NA,9,NA,NA,27.950000000000003,24.25,NA,52.45,NA,28.85,141,NA,9,5.199999999999999,NA
1971-09-23,3,NA,NA,8.1,NA,36,NA,NA,NA,19.8,NA,3.75,NA,1.6,215.5,NA,36,8.1,NA
1971-09-23,6,NA,NA,8.149999999999999,NA,98,NA,NA,0.6,19.8,NA,6.25,NA,2.6500000000000004,206,NA,98,8.149999999999999,NA
1971-09-23,9,NA,NA,7.800000000000001,NA,20,NA,NA,4.9,19.6,NA,10.75,NA,2.55,173,NA,20,7.800000000000001,NA
1971-09-23,13,NA,NA,7.2,NA,14,NA,NA,23.4,18.4,NA,15.1,NA,4.1,82,NA,14,7.2,NA
1971-09-23,15,NA,NA,7.2,NA,8,NA,NA,23.4,18,NA,16.1,NA,4.1,86,NA,8,7.2,NA
1971-09-24,21,NA,NA,7.3,NA,NA,NA,NA,27.3,17.5,NA,14.3,NA,NA,66,NA,NA,7.3,NA
1971-09-24,22,NA,NA,7,NA,16,NA,NA,27.3,18.2,NA,14.4,NA,NA,67,NA,16,7,NA
1971-09-24,24,NA,NA,6.8,NA,15,NA,NA,28,19.7,NA,17.1,NA,7.1,92,NA,15,6.8,NA
1971-09-24,27,NA,NA,6.6,NA,14,NA,NA,29.1,20.4,NA,20,NA,11.4,110,NA,14,6.6,NA
1971-09-24,30,NA,NA,6,NA,14,NA,NA,29.1,21,NA,29.7,NA,17.7,130,NA,14,6,NA
1971-09-24,32,NA,NA,6.2,NA,12,NA,NA,29,21.1,NA,34.5,NA,21.9,NA,NA,12,6.2,NA
1971-09-24,34,NA,NA,6.1,NA,9,NA,NA,28.4,21,NA,42.6,NA,27.5,144,NA,9,6.1,NA
1971-09-24,36,NA,NA,5.8,NA,8,NA,NA,27.5,21,NA,54.5,NA,34.4,151,NA,8,5.8,NA
1971-12-07,3,NA,NA,9.9,NA,36,NA,NA,0.3,9.5,NA,14,NA,3,269,NA,36,9.9,NA
1971-12-07,6,NA,NA,NA,NA,NA,NA,NA,2.6,9.3,NA,18.3,NA,2.8,242,NA,NA,NA,NA
1971-12-07,9,NA,NA,NA,NA,16,NA,NA,6.4,9.6,NA,20.8,NA,2.3,198,NA,16,NA,NA
1971-12-07,13,NA,NA,9.5,NA,16,NA,NA,18.8,9.8,NA,22.9,NA,3,124,NA,16,9.5,NA
1971-12-07,15,NA,NA,9.1,NA,30,NA,NA,23.5,9.8,NA,21.7,NA,3.2,94,NA,30,9.1,NA
1971-12-07,21,NA,NA,NA,NA,22,NA,NA,28.6,10.5,NA,21,NA,3.3,68,NA,22,NA,NA
1971-12-07,22,NA,NA,NA,NA,22,NA,NA,28,10.5,NA,21,NA,3.2,70,NA,22,NA,NA
1971-12-07,24,NA,NA,NA,NA,42,NA,NA,28.6,10.7,NA,27.2,NA,8.1,100,NA,42,NA,NA
1971-12-07,27,NA,NA,NA,NA,43,NA,NA,28.4,10.5,NA,34.4,NA,NA,113,NA,43,NA,NA
1971-12-08,3,NA,NA,NA,NA,35,NA,NA,0.26666666666666666,9.033333333333333,NA,12.5,NA,1.2333333333333334,226.66666666666666,NA,35,NA,NA
1971-12-08,6,NA,NA,10.4,NA,56,NA,NA,2.55,9.1,NA,18.049999999999997,NA,1.9,219,NA,56,10.4,NA
1971-12-08,9,NA,NA,9.6,NA,25,NA,NA,11.75,9.350000000000001,NA,21.3,NA,2.75,134,NA,25,9.6,NA
1971-12-08,13,NA,NA,NA,NA,NA,NA,NA,16.8,9.4,NA,23.5,NA,2.7,126,NA,NA,NA,NA
1971-12-08,15,NA,NA,9.2,NA,NA,NA,NA,20.4,9.3,NA,22.2,NA,2.6,112,NA,NA,9.2,NA
1971-12-09,18,NA,NA,8.1,NA,NA,NA,NA,28,9.8,NA,NA,NA,NA,NA,NA,NA,8.1,NA
1971-12-09,21,NA,NA,8.2,NA,7,NA,NA,27.2,9.850000000000001,NA,20,NA,3.3,72,NA,7,8.2,NA
1971-12-09,22,NA,NA,8.5,NA,NA,NA,NA,27.1,9.8,NA,20.7,NA,3.3,76,NA,NA,8.5,NA
1971-12-09,24,NA,NA,8.8,NA,NA,NA,NA,28.2,10.1,NA,26.9,NA,6.3,96,NA,NA,8.8,NA
1971-12-09,27,NA,NA,8.9,NA,22,NA,NA,28.5,9.95,NA,37.2,NA,11.45,113.5,NA,22,8.9,NA
1971-12-09,30,NA,NA,8.9,NA,30,NA,NA,28,9.4,NA,54.6,NA,15.65,124,NA,30,8.9,NA
1971-12-09,32,NA,NA,8.9,NA,NA,NA,NA,27.3,8.9,NA,77.6,NA,22.6,130,NA,NA,8.9,NA
1971-12-09,34,NA,NA,8.8,NA,41,NA,NA,26.2,8.8,NA,97.7,NA,29,153,NA,41,8.8,NA
1971-12-09,36,NA,NA,8.4,NA,62,NA,NA,24.8,8.8,NA,108.5,NA,36.4,165,NA,62,8.4,NA
1972-02-01,3,NA,NA,10.7,NA,NA,NA,NA,0.3,7.4,NA,35.6,NA,2.7,291,NA,NA,10.7,NA
1972-02-01,6,NA,NA,10.6,NA,NA,NA,NA,4.5,7.3,NA,38,NA,3.1,258,NA,NA,10.6,NA
1972-02-01,9,NA,NA,10.3,NA,NA,NA,NA,11.6,7.7,NA,35.3,NA,3.1,207,NA,NA,10.3,NA
1972-02-01,13,NA,NA,9.4,NA,NA,NA,NA,20.5,8.5,NA,27.7,NA,3.3,126,NA,NA,9.4,NA
1972-02-01,15,NA,NA,9.3,NA,NA,NA,NA,21.6,8.4,NA,27.4,NA,3.4,118,NA,NA,9.3,NA
1972-02-01,21,NA,NA,8.9,NA,NA,NA,NA,27,8.8,NA,20.8,NA,3.3,66,NA,NA,8.9,NA
1972-02-01,22,NA,NA,8.9,NA,NA,NA,NA,27.4,8.9,NA,21.2,NA,3,68,NA,NA,8.9,NA
1972-02-01,24,NA,NA,9,NA,NA,NA,NA,26.8,8.8,NA,22.7,NA,3.1,71,NA,NA,9,NA
1972-02-01,27,NA,NA,9.6,NA,NA,NA,NA,26.8,8.5,NA,33.2,NA,6.6,92,NA,NA,9.6,NA
1972-02-01,30,NA,NA,NA,NA,NA,NA,NA,26.2,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972-02-02,3,NA,NA,NA,NA,NA,NA,NA,0.1,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972-02-02,6,NA,NA,11,NA,41,NA,NA,0.5,7,NA,32.7,NA,2.3,273,NA,41,11,NA
1972-02-02,9,NA,NA,10.5,NA,38,NA,NA,8.45,7.3,NA,35.9,NA,2.3,230,NA,38,10.5,NA
1972-02-02,13,NA,NA,9.8,NA,12,NA,NA,20.1,8.3,NA,26,NA,3,125,NA,12,9.8,NA
1972-02-02,15,NA,NA,9.1,NA,26,NA,NA,18.3,7.9,NA,NA,NA,NA,NA,NA,26,9.1,NA
1972-02-04,21,NA,NA,9.149999999999999,NA,10,NA,NA,26,8.6,NA,24.2,NA,3.6,87,NA,10,9.149999999999999,NA
1972-02-04,22,NA,NA,8.9,NA,NA,NA,NA,26.2,8.7,NA,23.5,NA,2.8,84,NA,NA,8.9,NA
1972-02-04,24,NA,NA,9.1,NA,16,NA,NA,26.8,8.8,NA,27.9,NA,5.2,89,NA,16,9.1,NA
1972-02-04,27,NA,NA,9.350000000000001,NA,11,NA,NA,26.7,8.6,NA,35.9,NA,8.2,93,NA,11,9.350000000000001,NA
1972-02-04,30,NA,NA,9,NA,17,NA,NA,26.1,8.5,NA,54.3,NA,12.8,114,NA,17,9,NA
1972-02-04,32,NA,NA,8.9,NA,34,NA,NA,25.4,8.6,NA,67.6,NA,16.3,121,NA,34,8.9,NA
1972-02-04,34,NA,NA,8.8,NA,NA,NA,NA,24.9,8.3,NA,77.4,NA,18.1,125,NA,NA,8.8,NA
1972-02-04,36,NA,NA,9.9,NA,45,NA,NA,24.1,8.3,NA,88.1,NA,24.7,129,NA,45,9.9,NA
1972-04-03,21,NA,NA,7.6,NA,7,NA,NA,28.1,12.95,NA,15.4,4.8,2.5,NA,NA,7,7.6,20.2
1972-04-03,22,NA,NA,7.7,NA,NA,NA,NA,28,13,NA,15.5,4.4,2.4,NA,NA,NA,7.7,19.9
1972-04-03,24,NA,NA,7.3,NA,9,NA,NA,28.25,13.1,NA,14.7,5.8,2.7,NA,NA,9,7.3,20.5
1972-04-03,27,NA,NA,8.2,NA,16,NA,NA,26.45,14.6,NA,12.8,7.9,5.3,NA,NA,16,8.2,20.700000000000003
1972-04-03,30,NA,NA,7.2,NA,20,NA,NA,26,14.9,NA,19.5,10.6,11.8,NA,NA,20,7.2,30.1
1972-04-03,32,NA,NA,7.35,NA,14,NA,NA,25.6,15.75,NA,33.7,11.9,14.9,NA,NA,14,7.35,45.6
1972-04-03,34,NA,NA,6.1,NA,NA,NA,NA,24.4,16.1,NA,73.5,49.8,31,NA,NA,NA,6.1,123.3
1972-04-03,36,NA,NA,5.1,NA,20,NA,NA,23.25,16.05,NA,98.3,90.8,39.3,NA,NA,20,5.1,189.1
1972-04-06,3,NA,NA,9.9,NA,34,NA,NA,0.15000000000000002,14.8,0.87,11.1,4,0.7,NA,NA,34,9.9,15.1
1972-04-06,6,NA,NA,9.4,NA,NA,NA,NA,2,15.45,0.82,16,4.9,1.8,NA,NA,NA,9.4,20.9
1972-04-06,9,NA,NA,8.95,NA,41,NA,NA,7.6,15.05,0.97,21,9.2,2.3,NA,NA,41,8.95,30.2
1972-04-06,13,NA,NA,8.2,NA,NA,NA,NA,18.2,14.5,NA,17.7,NA,2.2,NA,NA,NA,8.2,NA
1972-04-06,15,NA,NA,8.4,NA,NA,NA,NA,19.5,14.3,NA,15.2,NA,2.3,NA,NA,NA,8.4,NA
1972-04-07,3,NA,NA,9.7,NA,27,NA,NA,0.7,14.8,0.33,12.4,2.6,NA,NA,NA,27,9.7,15
1972-04-07,6,NA,NA,9,NA,15,NA,NA,6.35,14.6,0.4,19.6,9.6,3,NA,NA,15,9,29.200000000000003
1972-04-07,9,NA,NA,7.95,NA,16,NA,NA,12.95,14.35,0.86,18.3,9.3,2.9,NA,NA,16,7.95,27.6
1972-04-07,13,NA,NA,8.6,NA,NA,NA,NA,17.7,14.5,NA,NA,NA,NA,NA,NA,NA,8.6,NA
1972-04-07,15,NA,NA,8.8,NA,NA,NA,NA,21,14.1,0.3,14.7,4.5,NA,NA,NA,NA,8.8,19.2
1972-04-11,9,NA,NA,8.3,NA,34,NA,NA,16.15,14.7,NA,17.4,8.4,3.2,NA,NA,34,8.3,25.799999999999997
1972-04-11,13,NA,NA,8.4,NA,NA,NA,NA,25.6,13.3,NA,12.4,6.1,2.4,NA,NA,NA,8.4,18.5
1972-04-11,15,NA,NA,8.6,NA,NA,NA,NA,26.5,13.2,NA,11.9,5.6,2.4,NA,NA,NA,8.6,17.5
1972-04-13,21,NA,NA,7.8,NA,NA,NA,NA,28.15,13.2,0.98,13.8,5.7,3.9,54,NA,NA,7.8,19.5
1972-04-13,22,NA,NA,8.1,NA,18,NA,NA,27.7,13.5,1.12,14,5.4,4.5,59,NA,18,8.1,19.4
1972-04-13,24,NA,NA,8.2,NA,22,NA,NA,27.8,13.3,1.27,14.6,6.3,3.9,58,NA,22,8.2,20.9
1972-04-13,27,NA,NA,7.7,NA,39,NA,NA,26.5,14.350000000000001,2.69,19.1,8.6,7.7,52,NA,39,7.7,27.700000000000003
1972-04-13,30,NA,NA,7.699999999999999,NA,32,NA,NA,26.2,14,2.86,27.4,8.5,11.5,33,NA,32,7.699999999999999,35.9
1972-04-13,32,NA,NA,7.7,NA,45,NA,NA,25.7,13.9,9.7,44.9,11.7,16.6,72,NA,45,7.7,56.599999999999994
1972-04-13,34,NA,NA,7.6,NA,NA,NA,NA,25.4,13.6,NA,59.1,15.1,20.1,NA,NA,NA,7.6,74.2
1972-04-13,36,NA,NA,7.45,NA,41,NA,NA,24.9,13.649999999999999,25.8,76.8,25,25.4,78,NA,41,7.45,101.8
1972-06-14,3,NA,NA,9.2,NA,53,NA,NA,6.3,20.3,0.13,NA,1.7,2.2,NA,NA,53,9.2,NA
1972-06-14,6,NA,NA,8.6,NA,40,NA,NA,14.2,18.7,0.2,NA,3.5,2.6,NA,NA,40,8.6,NA
1972-06-14,9,NA,NA,7.6,NA,22,NA,NA,22,18.6,0.52,NA,6.6,3.1,NA,NA,22,7.6,NA
1972-06-14,13,NA,NA,7.6,NA,39,NA,NA,28,17.1,0.59,NA,5.5,2.9,NA,NA,39,7.6,NA
1972-06-14,15,NA,NA,7.6,NA,21,NA,NA,28.4,17.2,0.45,NA,5.1,2.8,NA,NA,21,7.6,NA
1972-06-15,3,NA,NA,8.8,NA,72,NA,NA,7.95,19.2,NA,4.6,NA,0.9,80.6,NA,72,8.8,NA
1972-06-15,6,NA,NA,8.9,NA,28,NA,NA,12.5,18.4,NA,3.7,NA,3.4,46.4,NA,28,8.9,NA
1972-06-15,9,NA,NA,7.35,NA,84,NA,NA,21.2,18.4,NA,14.1,NA,3.6,59.6,NA,84,7.35,NA
1972-06-15,13,NA,NA,7.4,NA,40,NA,NA,24.8,17.9,NA,17.1,NA,2.1,61.8,NA,40,7.4,NA
1972-06-15,15,NA,NA,7.5,NA,21,NA,NA,25.8,17.5,NA,17.4,NA,3.2,77.2,NA,21,7.5,NA
1972-06-15,21,NA,NA,7.5,NA,6,NA,NA,31.6,16.4,NA,13.8,NA,3.3,38.8,NA,6,7.5,NA
1972-06-15,22,NA,NA,7.6,NA,13,NA,NA,31.1,16.4,NA,13.4,NA,3.5,34.9,NA,13,7.6,NA
1972-06-15,24,NA,NA,7.4,NA,9,NA,NA,31.1,16.8,NA,11.8,NA,3.9,39.2,NA,9,7.4,NA
1972-06-15,27,NA,NA,7.1,NA,10,NA,NA,30.3,18.4,NA,93,NA,8.1,29.9,NA,10,7.1,NA
1972-06-15,30,NA,NA,5.7,NA,5,NA,NA,29.4,19.6,NA,13.5,NA,13.5,30.6,NA,5,5.7,NA
1972-06-15,32,NA,NA,6.6,NA,4,NA,NA,29.3,20,NA,24,NA,15.5,28.3,NA,4,6.6,NA
1972-06-15,34,NA,NA,6.2,NA,NA,NA,NA,29.1,20.3,NA,25.7,NA,18,32.3,NA,NA,6.2,NA
1972-06-15,36,NA,NA,5.6,NA,23,NA,NA,29.4,20.2,NA,57.4,NA,26.7,48.3,NA,23,5.6,NA
1972-06-16,21,NA,NA,7.1,NA,7,NA,NA,30.9,17.200000000000003,0.36,NA,5,NA,NA,NA,7,7.1,NA
1972-06-16,22,NA,NA,7.3,NA,12,NA,NA,30.8,17,0.31,NA,4.4,5.8,NA,NA,12,7.3,NA
1972-06-16,24,NA,NA,7.6,NA,12,NA,NA,30.55,17.65,0.42,NA,3.8,6,NA,NA,12,7.6,NA
1972-06-16,27,NA,NA,6.65,NA,NA,NA,NA,29.6,19.2,1.02,NA,7.4,12.2,NA,NA,NA,6.65,NA
1972-06-16,30,NA,NA,5.85,NA,7,NA,NA,29.3,19.6,2.24,NA,8.1,17.2,NA,NA,7,5.85,NA
1972-06-16,32,NA,NA,6.2,NA,10,NA,NA,28.9,19.9,5.55,NA,16.2,22.8,NA,NA,10,6.2,NA
1972-06-16,34,NA,NA,5.4,NA,16,NA,NA,27.8,19.8,12,NA,35.2,32.4,NA,NA,16,5.4,NA
1972-06-16,36,NA,NA,4.9,NA,54,NA,NA,27.35,19.9,NA,NA,50.9,38.9,NA,NA,54,4.9,NA
1972-06-29,30,NA,NA,6.4,NA,10,NA,NA,30.1,21.3,NA,17.2,NA,14,39.5,NA,10,6.4,NA
1972-06-29,32,NA,NA,6.65,NA,10,NA,NA,30,21.7,NA,24.2,NA,18.2,36.9,NA,10,6.65,NA
1972-06-29,34,NA,NA,6.4,NA,NA,NA,NA,29.8,21.4,NA,32.2,NA,21.8,34.1,NA,NA,6.4,NA
1972-06-29,36,NA,NA,5.75,NA,18,NA,NA,29.299999999999997,21.450000000000003,NA,45.6,NA,26.7,41.7,NA,18,5.75,NA
1972-07-27,3,NA,NA,NA,NA,55,NA,NA,4.4,20.8,0.28,7.2,1,NA,NA,NA,55,NA,8.2
1972-07-27,6,NA,NA,NA,NA,40,NA,NA,12,20.5,0.36,4.5,2.4,NA,NA,NA,40,NA,6.9
1972-07-27,9,NA,NA,NA,NA,23,NA,NA,20,20,0.7,10.4,5.3,NA,NA,NA,23,NA,15.7
1972-07-27,13,NA,NA,NA,NA,NA,NA,NA,28.4,19.1,0.65,11,5.8,NA,NA,NA,NA,NA,16.8
1972-07-27,15,NA,NA,NA,NA,NA,NA,NA,30.8,18.2,0.53,10.8,NA,NA,NA,NA,NA,NA,NA
1972-07-27,21,NA,NA,NA,NA,10,NA,NA,32.3,17,0.27,8.1,NA,NA,NA,NA,10,NA,NA
1972-07-27,22,NA,NA,NA,NA,NA,NA,NA,32.3,17.5,0.33,9.1,NA,NA,NA,NA,NA,NA,NA
1972-07-27,24,NA,NA,NA,NA,12,NA,NA,32,19.1,0.3,11.8,NA,NA,NA,NA,12,NA,NA
1972-07-27,27,NA,NA,NA,NA,22,NA,NA,31.5,20.7,1.15,16.3,NA,NA,NA,NA,22,NA,NA
1972-07-27,30,NA,NA,NA,NA,22,NA,NA,31.4,20.4,2.26,21,9,NA,NA,NA,22,NA,30
1972-07-27,32,NA,NA,NA,NA,11,NA,NA,30.8,20.5,9.35,59.4,33.9,NA,NA,NA,11,NA,93.3
1972-07-27,34,NA,NA,NA,NA,NA,NA,NA,28.2,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972-07-27,36,NA,NA,NA,NA,86,NA,NA,24.25,20.8,34.1,107,188,NA,NA,NA,86,NA,295
1972-07-28,3,NA,NA,8.3,NA,52,NA,NA,4.9,20.5,NA,7,NA,1.63,134,NA,52,8.3,NA
1972-07-28,6,NA,NA,8.5,NA,56,NA,NA,10.15,20.1,NA,3.7,NA,1.8,45.7,NA,56,8.5,NA
1972-07-28,9,NA,NA,7.8,NA,46,NA,NA,15.5,19.7,NA,7,NA,2.71,36.5,NA,46,7.8,NA
1972-07-28,13,NA,NA,7.4,NA,NA,NA,NA,25,19.8,NA,12.4,NA,3.9,38.9,NA,NA,7.4,NA
1972-07-28,15,NA,NA,7.3,NA,NA,NA,NA,27.6,19.3,NA,10.9,NA,4.15,40.2,NA,NA,7.3,NA
1972-07-28,21,NA,NA,7.7,NA,5,NA,NA,31.8,18.05,NA,8.5,NA,3.88,33,NA,5,7.7,NA
1972-07-28,22,NA,NA,7.4,NA,NA,NA,NA,31.9,17.8,NA,9.2,NA,3.88,37.8,NA,NA,7.4,NA
1972-07-28,24,NA,NA,6.9,NA,5,NA,NA,32,19.1,NA,10.8,NA,5.92,59,NA,5,6.9,NA
1972-07-28,27,NA,NA,6.9,NA,2,NA,NA,31.8,20.2,NA,13.8,NA,12.1,79.8,NA,2,6.9,NA
1972-07-28,30,NA,NA,6.3,NA,9,NA,NA,31.5,20.6,NA,17.7,NA,19.3,86.4,NA,9,6.3,NA
1972-08-03,3,NA,NA,NA,NA,25,NA,NA,4.15,20.45,0.11,5.5,0.07,2.8,136,NA,25,NA,5.57
1972-08-03,6,NA,NA,NA,NA,46,NA,NA,11.1,20.1,0.01,2.7,0.33,1.9,30.1,NA,46,NA,3.0300000000000002
1972-08-03,9,NA,NA,NA,NA,11,NA,NA,17.6,20.1,0.48,8.8,NA,3.2,37,NA,11,NA,NA
1972-08-03,13,NA,NA,NA,NA,NA,NA,NA,27.5,19.1,0.63,12,4.74,NA,NA,NA,NA,NA,16.740000000000002
1972-08-03,15,NA,NA,NA,NA,NA,NA,NA,28.9,18.8,0.58,11.2,4.63,NA,NA,NA,NA,NA,15.829999999999998
1972-08-03,21,NA,NA,NA,NA,7,NA,NA,32,17.7,0.38,9.9,7.4,4.9,43.8,NA,7,NA,17.3
1972-08-03,22,NA,NA,NA,NA,NA,NA,NA,32,17.4,0.4,9.5,6.28,NA,NA,NA,NA,NA,15.780000000000001
1972-08-03,24,NA,NA,NA,NA,NA,NA,NA,32,18.7,0.51,11.1,7.96,7,63.2,NA,NA,NA,19.06
1972-08-03,27,NA,NA,NA,NA,NA,NA,NA,31.9,19.4,0.9,15.4,7.5,13.7,89,NA,NA,NA,22.9
1972-08-03,30,NA,NA,NA,NA,NA,NA,NA,31.8,20,1.12,16.3,7.2,18,94.4,NA,NA,NA,23.5
1972-08-04,3,NA,NA,NA,NA,80,NA,NA,3.1500000000000004,20.25,0.09,6.6,0.1,4.2,159,NA,80,NA,6.699999999999999
1972-08-04,6,NA,NA,NA,NA,109,NA,NA,5.7,19.95,NA,NA,NA,2,86.8,NA,109,NA,NA
1972-08-04,9,NA,NA,NA,NA,35,NA,NA,13.2,19.3,0.19,4,0.14,2.5,27,NA,35,NA,4.14
1972-08-04,13,NA,NA,NA,NA,NA,NA,NA,28.1,18.4,0.7,11.4,5.58,NA,NA,NA,NA,NA,16.98
1972-08-04,15,NA,NA,NA,NA,NA,NA,NA,29.3,18.1,0.55,10.8,4.79,NA,NA,NA,NA,NA,15.59
1972-08-08,21,NA,NA,7.8,NA,10,NA,NA,32,17.7,0.56,11,4.19,5,44.9,NA,10,7.8,15.190000000000001
1972-08-08,22,NA,NA,7.6,NA,7,NA,NA,32.1,17.9,0.93,10.7,4.93,4.6,42.3,NA,7,7.6,15.629999999999999
1972-08-08,24,NA,NA,6.9,NA,7,NA,NA,32.1,19.5,NA,NA,NA,NA,NA,NA,7,6.9,NA
1972-08-08,27,NA,NA,6.8,NA,NA,NA,NA,31.9,20.7,NA,NA,NA,NA,NA,NA,NA,6.8,NA
1972-08-08,30,NA,NA,6.5,NA,NA,NA,NA,31.8,21.3,NA,NA,NA,NA,NA,NA,NA,6.5,NA
1972-08-08,32,NA,NA,6.4,NA,NA,NA,NA,31.8,21.5,NA,NA,NA,NA,NA,NA,NA,6.4,NA
1972-08-08,34,NA,NA,6.3,NA,NA,NA,NA,31.5,21.6,NA,NA,NA,NA,NA,NA,NA,6.3,NA
1972-08-08,36,NA,NA,5.3,NA,15,NA,NA,30.6,21.9,NA,NA,NA,NA,NA,NA,15,5.3,NA
1972-08-09,3,NA,NA,8.2,NA,189,NA,NA,3.45,20.9,NA,NA,0.46,2.6,152,NA,189,8.2,NA
1972-08-09,6,NA,NA,8.600000000000001,NA,140,NA,NA,9.15,20.35,NA,NA,NA,NA,NA,NA,140,8.600000000000001,NA
1972-08-09,9,NA,NA,8.05,NA,39,NA,NA,15.4,19.6,0.46,5.3,2.56,2.5,24.3,NA,39,8.05,7.859999999999999
1972-08-09,13,NA,NA,7.5,NA,15,NA,NA,25.5,19.3,NA,NA,NA,NA,NA,NA,15,7.5,NA
1972-08-09,15,NA,NA,7.4,NA,13,NA,NA,27.4,18.9,0.96,11.8,3.69,4,38.7,NA,13,7.4,15.49
1972-08-10,3,NA,NA,8.2,NA,127,NA,NA,3.6,20.7,NA,NA,7.65,1.9,136,NA,127,8.2,NA
1972-08-10,6,NA,NA,8.55,NA,155,NA,NA,7.7,20.45,0.19,0.2,0.52,1.2,48.9,NA,155,8.55,0.72
1972-08-10,9,NA,NA,7.9,NA,76,NA,NA,14,19.5,0.43,4.6,1.99,1.9,22.5,NA,76,7.9,6.59
1972-08-10,13,NA,NA,7.2,NA,NA,NA,NA,28.2,18.7,NA,NA,7.14,3.7,40.2,NA,NA,7.2,NA
1972-08-10,15,NA,NA,NA,NA,NA,NA,NA,30,18,NA,NA,6.59,3.6,36.9,NA,NA,NA,NA
1972-08-11,21,NA,NA,7.15,NA,11,NA,NA,32.1,17.15,0.5,10.4,5.55,3.8,34.8,NA,11,7.15,15.95
1972-08-11,22,NA,NA,6.9,NA,NA,NA,NA,32.1,18.9,NA,NA,6.55,7.1,61.7,NA,NA,6.9,NA
1972-08-11,24,NA,NA,6.7,NA,12,NA,NA,32.1,19.4,0.74,14.5,7.46,8.8,78.3,NA,12,6.7,21.96
1972-08-11,27,NA,NA,6.1,NA,11,NA,NA,31.9,21,1.52,18.8,9.77,18.6,102,NA,11,6.1,28.57
1972-08-11,30,NA,NA,5.9,NA,10,NA,NA,31.6,21.8,NA,NA,10.8,24.6,120,NA,10,5.9,NA
1972-08-11,32,NA,NA,5.6,NA,11,NA,NA,31,22.15,NA,NA,18,31.6,127,NA,11,5.6,NA
1972-08-23,3,NA,NA,8.2,NA,169,NA,NA,2.7,21.3,0.02,0.1,0.2,NA,NA,NA,169,8.2,0.30000000000000004
1972-08-23,6,NA,NA,8.3,NA,102,NA,NA,9.8,20.9,0.02,0.6,0.2,1.8,22.7,NA,102,8.3,0.8
1972-08-23,9,NA,NA,7.6,NA,37,NA,NA,15.3,20.6,0.45,6.8,3.6,2.5,27,NA,37,7.6,10.4
1972-08-23,13,NA,NA,7.2,NA,NA,NA,NA,27.1,19.7,0.74,13,4.3,NA,NA,NA,NA,7.2,17.3
1972-08-23,15,NA,NA,7.5,NA,NA,NA,NA,27.6,19.7,0.64,12.5,3.2,NA,NA,NA,NA,7.5,15.7
1972-08-23,18,NA,NA,7.3,NA,NA,NA,NA,31.9,17.2,0.41,10.8,4.6,NA,NA,NA,NA,7.3,15.4
1972-08-23,21,NA,NA,7.2,NA,9,NA,NA,30.1,17.9,0.48,11.4,4.6,4.2,34.5,NA,9,7.2,16
1972-08-23,22,NA,NA,7.1,NA,NA,NA,NA,31.3,18.1,0.46,11.6,6.1,NA,NA,NA,NA,7.1,17.7
1972-08-23,24,NA,NA,6.9,NA,8,NA,NA,32.1,20.2,1.45,16.6,4.6,12,105,NA,8,6.9,21.200000000000003
1972-08-23,27,NA,NA,6.9,NA,5,NA,NA,32.1,21.1,2.11,16.4,2.2,20,117,NA,5,6.9,18.599999999999998
1972-08-23,30,NA,NA,5.6,NA,NA,NA,NA,31.9,22.3,3.34,18.1,1.4,NA,NA,NA,NA,5.6,19.5
1972-08-24,3,NA,NA,8,NA,124,NA,NA,2.3,20.9,0.01,0.4,0.2,2.2,160,NA,124,8,0.6000000000000001
