"date","station","param","value"
1972-06-16,22,"P",5.8
1972-06-16,24,"DOsat",96
1972-06-16,24,"S",30.55
1972-06-16,24,"T",17.65
1972-06-16,24,"NH4",3.8
1972-06-16,24,"P",6
1972-06-16,27,"DOsat",86
1972-06-16,27,"S",29.6
1972-06-16,27,"T",19.2
1972-06-16,27,"NH4",7.4
1972-06-16,27,"P",12.2
1972-06-16,30,"DOsat",76.5
1972-06-16,30,"S",29.3
1972-06-16,30,"T",19.6
1972-06-16,30,"NH4",8.1
1972-06-16,30,"P",17.2
1972-06-16,32,"DOsat",81
1972-06-16,32,"S",28.9
1972-06-16,32,"T",19.9
1972-06-16,32,"NH4",16.2
1972-06-16,32,"P",22.8
1972-06-16,34,"DOsat",70
1972-06-16,34,"S",27.8
1972-06-16,34,"T",19.8
1972-06-16,34,"NH4",35.2
1972-06-16,34,"P",32.4
1972-06-16,36,"DOsat",63
1972-06-16,36,"S",27.35
1972-06-16,36,"T",19.9
1972-06-16,36,"NH4",50.9
1972-06-16,36,"P",38.9
1972-06-29,30,"DOsat",87
1972-06-29,30,"S",30.1
1972-06-29,30,"T",21.3
1972-06-29,30,"NO32",17.2
1972-06-29,30,"P",14
1972-06-29,30,"SI",39.5
1972-06-29,32,"DOsat",90.5
1972-06-29,32,"S",30
1972-06-29,32,"T",21.7
1972-06-29,32,"NO32",24.2
1972-06-29,32,"P",18.2
1972-06-29,32,"SI",36.9
1972-06-29,34,"DOsat",87
1972-06-29,34,"S",29.8
1972-06-29,34,"T",21.4
1972-06-29,34,"NO32",32.2
1972-06-29,34,"P",21.8
1972-06-29,34,"SI",34.1
1972-06-29,36,"DOsat",78
1972-06-29,36,"S",29.3
1972-06-29,36,"T",21.45
1972-06-29,36,"NO32",45.6
1972-06-29,36,"P",26.7
1972-06-29,36,"SI",41.7
1972-07-27,21,"S",32.3
1972-07-27,21,"T",17
1972-07-27,21,"NO32",8.1
1972-07-27,22,"S",32.3
1972-07-27,22,"T",17.5
1972-07-27,22,"NO32",9.1
1972-07-27,24,"S",32
1972-07-27,24,"T",19.1
1972-07-27,24,"NO32",11.8
1972-07-27,27,"S",31.5
1972-07-27,27,"T",20.7
1972-07-27,27,"NO32",16.3
1972-07-27,30,"S",31.4
1972-07-27,30,"T",20.4
1972-07-27,30,"NO32",21
1972-07-27,30,"NH4",9
1972-07-27,30,"din",30
1972-07-27,32,"S",30.8
1972-07-27,32,"T",20.5
1972-07-27,32,"NO32",59.4
1972-07-27,32,"NH4",33.9
1972-07-27,32,"din",93.3
1972-07-27,34,"S",28.2
1972-07-27,34,"T",20.7
1972-07-27,36,"S",24.25
1972-07-27,36,"T",20.8
1972-07-27,36,"NO32",107
1972-07-27,36,"NH4",188
1972-07-27,36,"din",295
1972-07-28,21,"DOsat",98
1972-07-28,21,"S",31.8
1972-07-28,21,"T",18.05
1972-07-28,21,"NO32",8.5
1972-07-28,21,"P",3.88
1972-07-28,21,"SI",33
1972-07-28,22,"DOsat",94
1972-07-28,22,"S",31.9
1972-07-28,22,"T",17.8
1972-07-28,22,"NO32",9.2
1972-07-28,22,"P",3.88
1972-07-28,22,"SI",37.8
1972-07-28,24,"DOsat",90
1972-07-28,24,"S",32
1972-07-28,24,"T",19.1
1972-07-28,24,"NO32",10.8
1972-07-28,24,"P",5.92
1972-07-28,24,"SI",59
1972-07-28,27,"DOsat",93
1972-07-28,27,"S",31.8
1972-07-28,27,"T",20.2
1972-07-28,27,"NO32",13.8
1972-07-28,27,"P",12.1
1972-07-28,27,"SI",79.8
1972-07-28,30,"DOsat",85
1972-07-28,30,"S",31.5
1972-07-28,30,"T",20.6
1972-07-28,30,"NO32",17.7
1972-07-28,30,"P",19.3
1972-07-28,30,"SI",86.4
1972-08-03,21,"S",32
1972-08-03,21,"T",17.7
1972-08-03,21,"NO32",9.9
1972-08-03,21,"NH4",7.4
1972-08-03,21,"P",4.9
1972-08-03,21,"SI",43.8
1972-08-03,21,"din",17.3
1972-08-03,22,"S",32
1972-08-03,22,"T",17.4
1972-08-03,22,"NO32",9.5
1972-08-03,22,"NH4",6.28
1972-08-03,22,"din",15.78
1972-08-03,24,"S",32
1972-08-03,24,"T",18.7
1972-08-03,24,"NO32",11.1
1972-08-03,24,"NH4",7.96
1972-08-03,24,"P",7
1972-08-03,24,"SI",63.2
1972-08-03,24,"din",19.06
1972-08-03,27,"S",31.9
1972-08-03,27,"T",19.4
1972-08-03,27,"NO32",15.4
1972-08-03,27,"NH4",7.5
1972-08-03,27,"P",13.7
1972-08-03,27,"SI",89
1972-08-03,27,"din",22.9
1972-08-03,30,"S",31.8
1972-08-03,30,"T",20
1972-08-03,30,"NO32",16.3
1972-08-03,30,"NH4",7.2
1972-08-03,30,"P",18
1972-08-03,30,"SI",94.4
1972-08-03,30,"din",23.5
1972-08-08,21,"DOsat",100
1972-08-08,21,"S",32
1972-08-08,21,"T",17.7
1972-08-08,21,"NO32",11
1972-08-08,21,"NH4",4.19
1972-08-08,21,"P",5
1972-08-08,21,"SI",44.9
1972-08-08,21,"din",15.19
1972-08-08,22,"DOsat",97
1972-08-08,22,"S",32.1
1972-08-08,22,"T",17.9
1972-08-08,22,"NO32",10.7
1972-08-08,22,"NH4",4.93
1972-08-08,22,"P",4.6
1972-08-08,22,"SI",42.3
1972-08-08,22,"din",15.63
1972-08-08,24,"DOsat",91
1972-08-08,24,"S",32.1
1972-08-08,24,"T",19.5
1972-08-08,27,"DOsat",91
1972-08-08,27,"S",31.9
1972-08-08,27,"T",20.7
1972-08-08,30,"DOsat",89
1972-08-08,30,"S",31.8
1972-08-08,30,"T",21.3
1972-08-08,32,"DOsat",88
1972-08-08,32,"S",31.8
1972-08-08,32,"T",21.5
1972-08-08,34,"DOsat",86
1972-08-08,34,"S",31.5
1972-08-08,34,"T",21.6
1972-08-08,36,"DOsat",73
1972-08-08,36,"S",30.6
1972-08-08,36,"T",21.9
1972-08-11,21,"DOsat",89.5
1972-08-11,21,"S",32.1
1972-08-11,21,"T",17.15
1972-08-11,21,"NO32",10.4
1972-08-11,21,"NH4",5.55
1972-08-11,21,"P",3.8
1972-08-11,21,"SI",34.8
1972-08-11,21,"din",15.95
1972-08-11,22,"DOsat",90
1972-08-11,22,"S",32.1
1972-08-11,22,"T",18.9
1972-08-11,22,"NH4",6.55
1972-08-11,22,"P",7.1
1972-08-11,22,"SI",61.7
1972-08-11,24,"DOsat",89
1972-08-11,24,"S",32.1
1972-08-11,24,"T",19.4
1972-08-11,24,"NO32",14.5
1972-08-11,24,"NH4",7.46
1972-08-11,24,"P",8.8
1972-08-11,24,"SI",78.3
1972-08-11,24,"din",21.96
1972-08-11,27,"DOsat",82
1972-08-11,27,"S",31.9
1972-08-11,27,"T",21
1972-08-11,27,"NO32",18.8
1972-08-11,27,"NH4",9.77
1972-08-11,27,"P",18.6
1972-08-11,27,"SI",102
1972-08-11,27,"din",28.57
1972-08-11,30,"DOsat",81
1972-08-11,30,"S",31.6
1972-08-11,30,"T",21.8
1972-08-11,30,"NH4",10.8
1972-08-11,30,"P",24.6
1972-08-11,30,"SI",120
1972-08-11,32,"DOsat",76.5
1972-08-11,32,"S",31
1972-08-11,32,"T",22.15
1972-08-11,32,"NH4",18
1972-08-11,32,"P",31.6
1972-08-11,32,"SI",127
1972-08-23,18,"DOsat",92
1972-08-23,18,"S",31.9
1972-08-23,18,"T",17.2
1972-08-23,18,"NO32",10.8
1972-08-23,18,"NH4",4.6
1972-08-23,18,"din",15.4
1972-08-23,21,"DOsat",91
1972-08-23,21,"S",30.1
1972-08-23,21,"T",17.9
1972-08-23,21,"NO32",11.4
1972-08-23,21,"NH4",4.6
1972-08-23,21,"P",4.2
1972-08-23,21,"SI",34.5
1972-08-23,21,"din",16
1972-08-23,22,"DOsat",91
1972-08-23,22,"S",31.3
1972-08-23,22,"T",18.1
1972-08-23,22,"NO32",11.6
1972-08-23,22,"NH4",6.1
1972-08-23,22,"din",17.7
1972-08-23,24,"DOsat",92
1972-08-23,24,"S",32.1
1972-08-23,24,"T",20.2
1972-08-23,24,"NO32",16.6
1972-08-23,24,"NH4",4.6
1972-08-23,24,"P",12
1972-08-23,24,"SI",105
1972-08-23,24,"din",21.2
1972-08-23,27,"DOsat",94
1972-08-23,27,"S",32.1
1972-08-23,27,"T",21.1
1972-08-23,27,"NO32",16.4
1972-08-23,27,"NH4",2.2
1972-08-23,27,"P",20
1972-08-23,27,"SI",117
1972-08-23,27,"din",18.6
1972-08-23,30,"DOsat",78
1972-08-23,30,"S",31.9
1972-08-23,30,"T",22.3
1972-08-23,30,"NO32",18.1
1972-08-23,30,"NH4",1.4
1972-08-23,30,"din",19.5
1972-08-25,21,"DOsat",86.5
1972-08-25,21,"S",31.6
1972-08-25,21,"T",18.1
1972-08-25,21,"NO32",10.9
1972-08-25,21,"NH4",6
1972-08-25,21,"P",4.9
1972-08-25,21,"SI",39.2
1972-08-25,21,"din",16.9
1972-08-25,22,"DOsat",94
1972-08-25,22,"S",32.1
1972-08-25,22,"T",20.2
1972-08-25,22,"NH4",3
1972-08-25,22,"P",8.9
1972-08-25,22,"SI",77.7
1972-08-25,24,"DOsat",91
1972-08-25,24,"S",32.2
1972-08-25,24,"T",20
1972-08-25,24,"NO32",15.4
1972-08-25,24,"NH4",5.2
1972-08-25,24,"P",11.4
1972-08-25,24,"SI",96.1
1972-08-25,24,"din",20.6
1972-08-25,27,"DOsat",91.5
1972-08-25,27,"S",32.1
1972-08-25,27,"T",21.1
1972-08-25,27,"NO32",13.5
1972-08-25,27,"NH4",2.3
1972-08-25,27,"P",19.4
1972-08-25,27,"SI",111
1972-08-25,27,"din",15.8
1972-08-25,30,"DOsat",97
1972-08-25,30,"S",31.9
1972-08-25,30,"T",21.8
1972-08-25,30,"NO32",14.5
1972-08-25,30,"NH4",1
1972-08-25,30,"P",23.9
1972-08-25,30,"SI",113
1972-08-25,30,"din",15.5
1972-08-25,32,"DOsat",87
1972-08-25,32,"S",30.95
1972-08-25,32,"T",22.05
1972-08-25,32,"NO32",34.5
1972-08-25,32,"NH4",12.1
1972-08-25,32,"P",34.2
1972-08-25,32,"SI",133
1972-08-25,32,"din",46.6
1972-08-25,34,"DOsat",60
1972-08-25,34,"S",28.9
1972-08-25,34,"T",21.8
1972-08-25,34,"NH4",49.4
1972-08-25,34,"P",53.9
1972-08-25,34,"SI",157
1972-08-25,36,"DOsat",47
1972-08-25,36,"S",28.05
1972-08-25,36,"T",21.5
1972-08-25,36,"NO32",69.2
1972-08-25,36,"NH4",80.4
1972-08-25,36,"P",62.6
1972-08-25,36,"SI",160
1972-08-25,36,"din",149.6
1972-09-12,21,"DOsat",88
1972-09-12,21,"S",31.3
1972-09-12,21,"T",18
1972-09-12,21,"NO32",11.3
1972-09-12,21,"NH4",7.81
1972-09-12,21,"P",5
1972-09-12,21,"SI",41.6
1972-09-12,21,"din",19.11
1972-09-12,22,"DOsat",88
1972-09-12,22,"S",31.5
1972-09-12,22,"T",18.5
1972-09-12,22,"NO32",11.8
1972-09-12,22,"SI",50.7
1972-09-12,24,"DOsat",88
1972-09-12,24,"S",32.3
1972-09-12,24,"T",20.2
1972-09-12,24,"NO32",13.4
1972-09-12,24,"NH4",6.41
1972-09-12,24,"P",12.6
1972-09-12,24,"SI",115
1972-09-12,24,"din",19.81
1972-09-12,27,"DOsat",78
1972-09-12,27,"S",32.3
1972-09-12,27,"T",20.3
1972-09-12,27,"NO32",11.4
1972-09-12,27,"NH4",9.02
1972-09-12,27,"P",19
1972-09-12,27,"SI",128
1972-09-12,27,"din",20.42
1972-09-12,30,"S",32.1
1972-09-12,30,"T",20.3
1972-09-12,30,"NO32",16
1972-09-12,30,"SI",135
1972-09-14,21,"DOsat",92
1972-09-14,21,"S",30.9
1972-09-14,21,"T",18.3
1972-09-14,21,"NO32",11.6
1972-09-14,21,"NH4",7.7
1972-09-14,21,"P",4.6
1972-09-14,21,"SI",41.2
1972-09-14,21,"din",19.3
1972-09-14,22,"DOsat",90
1972-09-14,22,"S",30.8
1972-09-14,22,"T",18.2
1972-09-14,22,"NO32",11.5
1972-09-14,22,"SI",42.2
1972-09-14,24,"DOsat",96
1972-09-14,24,"S",31.2
1972-09-14,24,"T",18.8
1972-09-14,24,"NO32",12
1972-09-14,24,"NH4",6.6
1972-09-14,24,"P",7.3
1972-09-14,24,"SI",57.8
1972-09-14,24,"din",18.6
1972-09-14,27,"DOsat",89
1972-09-14,27,"S",32.4
1972-09-14,27,"T",19.9
1972-09-14,27,"NO32",15
1972-09-14,27,"NH4",9.4
1972-09-14,27,"P",15.4
1972-09-14,27,"SI",124
1972-09-14,27,"din",24.4
1972-09-14,30,"DOsat",87
1972-09-14,30,"S",32.3
1972-09-14,30,"T",20.4
1972-09-14,30,"NO32",13.2
1972-09-14,30,"NH4",8.5
1972-09-14,30,"P",21.8
1972-09-14,30,"SI",137
1972-09-14,30,"din",21.7
1972-09-14,32,"DOsat",92
1972-09-14,32,"S",32.2
1972-09-14,32,"T",20.5
1972-09-14,32,"NO32",15.6
1972-09-14,32,"NH4",6.2
1972-09-14,32,"P",26.5
1972-09-14,32,"SI",148
1972-09-14,32,"din",21.8
1972-09-14,34,"DOsat",102
1972-09-14,34,"S",31.8
1972-09-14,34,"T",20.3
1972-09-14,34,"NO32",19.5
1972-09-14,34,"SI",153
1972-09-14,36,"DOsat",90
1972-09-14,36,"S",30.6
1972-09-14,36,"T",20.9
1972-09-14,36,"NO32",43.5
1972-09-14,36,"NH4",28.8
1972-09-14,36,"P",42.4
1972-09-14,36,"SI",174
1972-09-14,36,"din",72.3
1972-09-19,21,"DOsat",88
1972-09-19,21,"S",31
1972-09-19,21,"T",17.4
1972-09-19,21,"NO32",9.6
1972-09-19,21,"NH4",6.3
1972-09-19,21,"P",4.6
1972-09-19,21,"SI",36.7
1972-09-19,21,"din",15.9
1972-09-19,22,"DOsat",87
1972-09-19,22,"S",31
1972-09-19,22,"T",17.6
1972-09-19,22,"NO32",10.4
1972-09-19,22,"NH4",6.9
1972-09-19,22,"SI",43.8
1972-09-19,22,"din",17.3
1972-09-19,24,"DOsat",91
1972-09-19,24,"S",31.3
1972-09-19,24,"T",18.9
1972-09-19,24,"NO32",11.8
1972-09-19,24,"NH4",5.7
1972-09-19,24,"P",8.4
1972-09-19,24,"SI",82.1
1972-09-19,24,"din",17.5
1972-09-19,27,"DOsat",87
1972-09-19,27,"S",32.3
1972-09-19,27,"T",19.1
1972-09-19,27,"NO32",14.6
1972-09-19,27,"NH4",6.8
1972-09-19,27,"P",13.9
1972-09-19,27,"SI",117
1972-09-19,27,"din",21.4
1972-09-19,30,"DOsat",92
1972-09-19,30,"S",32.4
1972-09-19,30,"T",19.6
1972-09-19,30,"NO32",13.5
1972-09-19,30,"NH4",5.7
1972-09-19,30,"P",25.7
1972-09-19,30,"SI",139
1972-09-19,30,"din",19.2
1972-09-22,21,"DOsat",86.5
1972-09-22,21,"S",30.6
1972-09-22,21,"T",17.7
1972-09-22,21,"NO32",10.4
1972-09-22,21,"NH4",7.34
1972-09-22,21,"P",4.8
1972-09-22,21,"din",17.74
1972-09-22,22,"DOsat",89
1972-09-22,22,"S",31.3
1972-09-22,22,"T",18.8
1972-09-22,22,"NO32",11.2
1972-09-22,22,"NH4",6.18
1972-09-22,22,"P",7.7
1972-09-22,22,"din",17.38
1972-09-22,24,"DOsat",94
1972-09-22,24,"S",32
1972-09-22,24,"T",19.4
1972-09-22,24,"NO32",12.9
1972-09-22,24,"NH4",3.86
1972-09-22,24,"P",12
1972-09-22,24,"SI",107
1972-09-22,24,"din",16.76
1972-09-22,27,"DOsat",87
1972-09-22,27,"S",32.4
1972-09-22,27,"T",19.7
1972-09-22,27,"NO32",15.1
1972-09-22,27,"NH4",7.97
1972-09-22,27,"P",25.4
1972-09-22,27,"SI",140
1972-09-22,27,"din",23.07
1972-09-22,30,"DOsat",89.5
1972-09-22,30,"S",32
1972-09-22,30,"T",20.1
1972-09-22,30,"NO32",26.4
1972-09-22,30,"NH4",15.2
1972-09-22,30,"P",32.1
1972-09-22,30,"SI",151
1972-09-22,30,"din",41.6
1972-09-22,32,"DOsat",81
1972-09-22,32,"S",30.9
1972-09-22,32,"T",20.2
1972-09-22,32,"NO32",44.7
1972-09-22,32,"NH4",36.6
1972-09-22,32,"P",42
1972-09-22,32,"SI",167
1972-09-22,32,"din",81.3
1972-09-22,34,"DOsat",65
1972-09-22,34,"S",29.8
1972-09-22,34,"T",20.3
1972-09-22,34,"NO32",66.7
1972-09-22,34,"NH4",69
1972-09-22,34,"P",55.4
1972-09-22,34,"din",135.7
1972-09-22,36,"DOsat",52
1972-09-22,36,"S",28.75
1972-09-22,36,"T",19.9
1972-09-22,36,"NO32",75.6
1972-09-22,36,"NH4",97.7
1972-09-22,36,"P",61.7
1972-09-22,36,"SI",204
1972-09-22,36,"din",173.3
1972-09-26,21,"DOsat",90
1972-09-26,21,"S",30.2
1972-09-26,21,"T",17.3
1972-09-26,21,"NO32",10.3
1972-09-26,21,"NH4",2.6
1972-09-26,21,"SI",41.1
1972-09-26,21,"din",12.9
1972-09-26,22,"DOsat",88
1972-09-26,22,"S",30.7
1972-09-26,22,"T",17.1
1972-09-26,22,"NO32",10.2
1972-09-26,22,"NH4",2.88
1972-09-26,22,"din",13.08
1972-09-26,24,"DOsat",84
1972-09-26,24,"S",30.9
1972-09-26,24,"T",17.4
1972-09-26,24,"NO32",11
1972-09-26,24,"NH4",3.56
1972-09-26,24,"P",5.2
1972-09-26,24,"SI",47
1972-09-26,24,"din",14.56
1972-09-26,27,"DOsat",89
1972-09-26,27,"S",32.2
1972-09-26,27,"T",19.2
1972-09-26,27,"NO32",13.5
1972-09-26,27,"NH4",2.56
1972-09-26,27,"P",13.8
1972-09-26,27,"SI",114
1972-09-26,27,"din",16.06
1972-09-26,30,"DOsat",83
1972-09-26,30,"S",32.2
1972-09-26,30,"T",18.9
1972-09-26,30,"NO32",15.7
1972-09-26,30,"NH4",6.02
1972-09-26,30,"P",21.1
1972-09-26,30,"SI",130
1972-09-26,30,"din",21.72
1972-09-26,32,"S",32.2
1972-09-26,32,"T",19.3
1972-09-26,32,"NO32",21.7
1972-09-26,32,"NH4",8.61
1972-09-26,32,"P",28.2
1972-09-26,32,"SI",143
1972-09-26,32,"din",30.31
1972-09-26,34,"DOsat",83
1972-09-26,34,"S",31.9
1972-09-26,34,"T",19.5
1972-09-26,34,"NO32",28.7
1972-09-26,34,"NH4",14.4
1972-09-26,34,"P",32.3
1972-09-26,34,"din",43.1
1972-09-26,36,"DOsat",68
1972-09-26,36,"S",30.85
1972-09-26,36,"T",19.3
1972-09-26,36,"NO32",45.7
1972-09-26,36,"NH4",34.2
1972-09-26,36,"P",40.1
1972-09-26,36,"SI",168
1972-09-26,36,"din",79.9
1972-10-02,21,"DOsat",84
1972-10-02,21,"S",30.2
1972-10-02,21,"T",17.5
1972-10-02,21,"NO32",11.7
1972-10-02,21,"NH4",6.79
1972-10-02,21,"P",4.9
1972-10-02,21,"SI",46.9
1972-10-02,21,"din",18.49
1972-10-02,22,"DOsat",83
1972-10-02,22,"S",30.3
1972-10-02,22,"T",16.9
1972-10-02,22,"NO32",11.8
1972-10-02,22,"P",4.7
1972-10-02,22,"SI",43.8
1972-10-02,24,"DOsat",84
1972-10-02,24,"S",30.7
1972-10-02,24,"T",17.7
1972-10-02,24,"NO32",12.2
1972-10-02,24,"NH4",6.5
1972-10-02,24,"P",6.9
1972-10-02,24,"SI",64.3
1972-10-02,24,"din",18.7
1972-10-02,27,"DOsat",88
1972-10-02,27,"S",32
1972-10-02,27,"T",18.7
1972-10-02,27,"NO32",14.1
1972-10-02,27,"NH4",6.7
1972-10-02,27,"P",13.5
1972-10-02,27,"SI",117
1972-10-02,27,"din",20.8
1972-10-02,30,"DOsat",81
1972-10-02,30,"S",32.1
1972-10-02,30,"T",18.8
1972-10-02,30,"NO32",23
1972-10-02,30,"NH4",13.4
1972-10-02,30,"P",24.4
1972-10-02,30,"SI",140
1972-10-02,30,"din",36.4
1972-10-31,22,"S",28.9
1972-10-31,22,"T",15.7
1972-10-31,22,"NO32",13.7
1972-10-31,22,"NH4",9.7
1972-10-31,22,"P",6.1
1972-10-31,22,"din",23.4
1972-10-31,24,"DOsat",93
1972-10-31,24,"S",29.7
1972-10-31,24,"T",15.8
1972-10-31,24,"NO32",18.1
1972-10-31,24,"NH4",8.4
1972-10-31,24,"P",9.7
1972-10-31,24,"SI",75.9
1972-10-31,24,"din",26.5
1972-10-31,27,"DOsat",92
1972-10-31,27,"S",30.6
1972-10-31,27,"T",16
1972-10-31,27,"NO32",23.9
1972-10-31,27,"NH4",9.1
1972-10-31,27,"P",15.9
1972-10-31,27,"SI",84.5
1972-10-31,27,"din",33
1972-10-31,30,"DOsat",88
1972-10-31,30,"S",30.5
1972-10-31,30,"T",15.7
1972-10-31,30,"NO32",28.9
1972-10-31,30,"NH4",10.7
1972-10-31,30,"P",18.3
1972-10-31,30,"SI",93.3
1972-10-31,30,"din",39.6
1972-11-02,21,"DOsat",87
1972-11-02,21,"S",28.3
1972-11-02,21,"T",15.1
1972-11-02,21,"NO32",10.8
1972-11-02,21,"NH4",8.4
1972-11-02,21,"P",3.9
1972-11-02,21,"SI",50.7
1972-11-02,21,"din",19.2
1972-11-02,22,"DOsat",87
1972-11-02,22,"S",28.5
1972-11-02,22,"T",15.2
1972-11-02,22,"NO32",11.4
1972-11-02,22,"NH4",8.2
1972-11-02,22,"P",4
1972-11-02,22,"SI",48.2
1972-11-02,22,"din",19.6
1972-11-02,24,"DOsat",88
1972-11-02,24,"S",29.4
1972-11-02,24,"T",15.6
1972-11-02,24,"NO32",16.2
1972-11-02,24,"NH4",9.2
1972-11-02,24,"P",7.7
1972-11-02,24,"SI",68
1972-11-02,24,"din",25.4
1972-11-02,27,"DOsat",90
1972-11-02,27,"S",30.45
1972-11-02,27,"T",15.8
1972-11-02,27,"NO32",22.4
1972-11-02,27,"NH4",8.2
1972-11-02,27,"P",13.5
1972-11-02,27,"SI",90.8
1972-11-02,27,"din",30.6
1972-11-02,30,"DOsat",84.5
1972-11-02,30,"S",30.5
1972-11-02,30,"T",15.5
1972-11-02,30,"NO32",29.7
1972-11-02,30,"NH4",11.6
1972-11-02,30,"P",18.4
1972-11-02,30,"SI",93.9
1972-11-02,30,"din",41.3
1972-11-02,32,"DOsat",89.5
1972-11-02,32,"S",30.5
1972-11-02,32,"T",15.5
1972-11-02,32,"NO32",34.7
1972-11-02,32,"NH4",10.7
1972-11-02,32,"P",19.9
1972-11-02,32,"SI",103
1972-11-02,32,"din",45.4
1972-11-02,34,"DOsat",86
1972-11-02,34,"S",29.9
1972-11-02,34,"T",15.2
1972-11-02,34,"NO32",53.2
1972-11-02,34,"NH4",22.5
1972-11-02,34,"P",26.9
1972-11-02,34,"SI",129
1972-11-02,34,"din",75.7
1972-11-02,36,"DOsat",81.5
1972-11-02,36,"S",28.95
1972-11-02,36,"T",15.4
1972-11-02,36,"NO32",63.7
1972-11-02,36,"NH4",37.5
1972-11-02,36,"P",31.7
1972-11-02,36,"SI",142
1972-11-02,36,"din",101.2
1972-12-11,21,"DOsat",91
1972-12-11,21,"S",26.5
1972-12-11,21,"T",10.1
1972-12-11,21,"NO32",18.1
1972-12-11,21,"NH4",7.5
1972-12-11,21,"P",3.83
1972-12-11,21,"SI",77.4
1972-12-11,21,"din",25.6
1972-12-11,22,"DOsat",91
1972-12-11,22,"S",26.4
1972-12-11,22,"T",9.7
1972-12-11,22,"NH4",8.3
1972-12-11,22,"P",4.49
1972-12-11,22,"SI",83.9
1972-12-11,24,"DOsat",91.5
1972-12-11,24,"S",26.2
1972-12-11,24,"T",9.8
1972-12-11,24,"NO32",21.7
1972-12-11,24,"NH4",7.7
1972-12-11,24,"P",5.27
1972-12-11,24,"SI",85.1
1972-12-11,24,"din",29.4
1972-12-11,27,"DOsat",95
1972-12-11,27,"S",27.3
1972-12-11,27,"T",8.9
1972-12-11,27,"NO32",30
1972-12-11,27,"NH4",6.6
1972-12-11,27,"P",9.31
1972-12-11,27,"SI",89
1972-12-11,27,"din",36.6
1972-12-11,30,"DOsat",89
1972-12-11,30,"S",27.6
1972-12-11,30,"T",9.2
1972-12-11,30,"NO32",34.5
1972-12-11,30,"NH4",12.4
1972-12-11,30,"P",10.8
1972-12-11,30,"SI",85.5
1972-12-11,30,"din",46.9
1972-12-11,32,"DOsat",89
1972-12-11,32,"S",27.1
1972-12-11,32,"T",8.5
1972-12-11,32,"NO32",45.3
1972-12-11,32,"NH4",22.7
1972-12-11,32,"P",13.1
1972-12-11,32,"SI",90.7
1972-12-11,32,"din",68
1972-12-11,34,"DOsat",89
1972-12-11,34,"S",26.5
1972-12-11,34,"T",7.6
1972-12-11,34,"NH4",50.2
1972-12-11,34,"P",16.4
1972-12-11,34,"SI",105
1972-12-11,36,"DOsat",87
1972-12-11,36,"S",25.75
1972-12-11,36,"T",6.5
1972-12-11,36,"NO32",72.8
1972-12-11,36,"NH4",70.6
1972-12-11,36,"P",18.3
1972-12-11,36,"SI",112
1972-12-11,36,"din",143.4
1973-01-03,21,"DOsat",94
1973-01-03,21,"S",26.25
1973-01-03,21,"T",10.15
1973-01-03,21,"NO32",18.8
1973-01-03,21,"NH4",5.5
1973-01-03,21,"P",3.865
1973-01-03,21,"SI",83.2
1973-01-03,21,"din",23.5
1973-01-03,22,"DOsat",96
1973-01-03,22,"S",26.3
1973-01-03,22,"T",10.2
1973-01-03,22,"NO32",17.9
1973-01-03,22,"NH4",4.3
1973-01-03,22,"P",3.37
1973-01-03,22,"SI",82
1973-01-03,22,"din",22.2
1973-01-03,24,"DOsat",93
1973-01-03,24,"S",25.9
1973-01-03,24,"T",10.1
1973-01-03,24,"NO32",18.55
1973-01-03,24,"NH4",6.9
1973-01-03,24,"P",3.64
1973-01-03,24,"SI",86.1
1973-01-03,24,"din",25.4
1973-01-03,27,"DOsat",95
1973-01-03,27,"S",25.95
1973-01-03,27,"T",9.15
1973-01-03,27,"NO32",30.3
1973-01-03,27,"NH4",10.4
1973-01-03,27,"P",8.095
1973-01-03,27,"SI",91.9
1973-01-03,27,"din",40.7
1973-01-03,30,"DOsat",91.5
1973-01-03,30,"S",26.25
1973-01-03,30,"T",8.85
1973-01-03,30,"NO32",42.05
1973-01-03,30,"NH4",17.9
1973-01-03,30,"P",12.45
1973-01-03,30,"SI",88.6
1973-01-03,30,"din",59.7
1973-01-03,32,"DOsat",91.5
1973-01-03,32,"S",26.2
1973-01-03,32,"T",8.75
1973-01-03,32,"NO32",59.35
1973-01-03,32,"NH4",27.5
1973-01-03,32,"P",17.6
1973-01-03,32,"SI",91.5
1973-01-03,32,"din",86.6
1973-01-03,34,"DOsat",91
1973-01-03,34,"S",25.8
1973-01-03,34,"T",8.7
1973-01-03,34,"NO32",73.2
1973-01-03,34,"NH4",45
1973-01-03,34,"P",22.3
1973-01-03,34,"SI",105
1973-01-03,34,"din",118.2
1973-01-03,36,"DOsat",85.5
1973-01-03,36,"S",24.8
1973-01-03,36,"T",8.6
1973-01-03,36,"NO32",95.05
1973-01-03,36,"NH4",85.2
1973-01-03,36,"P",31.9
1973-01-03,36,"SI",119
1973-01-03,36,"din",179.6
1973-02-08,21,"DOsat",94.5
1973-02-08,21,"S",16.35
1973-02-08,21,"T",10.8
1973-02-08,21,"NO32",23.6
1973-02-08,21,"NH4",4.8
1973-02-08,21,"P",1.885
1973-02-08,21,"SI",84.35
1973-02-08,21,"din",29
1973-02-08,22,"S",15.6
1973-02-08,22,"T",10.8
1973-02-08,22,"NO32",27.1
1973-02-08,22,"NH4",7.4
1973-02-08,22,"P",2.17
1973-02-08,22,"SI",150
1973-02-08,22,"din",34.5
